,src,dst,tx_x,tx_y,rx_x,rx_y,distance,power,mtoa,pl,txloss
255,1,85,3.93558,40.6139,39.9643,22.6714,40.2492,-38.69,1.43109e-07,62.9917,62.9917
256,1,86,3.93558,40.6139,39.9715,18.1714,42.4529,-36.6561,1.49611e-07,60.9578,60.9578
257,1,87,3.93558,40.6139,39.9787,13.6714,45,-35.8982,1.5791e-07,60.2,60.2
258,1,88,3.93558,40.6139,39.9859,9.1714,47.8357,-39.2294,1.66857e-07,63.5311,63.5311
259,1,89,3.93558,40.6139,39.993,4.67141,50.9117,-38.4899,1.76386e-07,62.7917,62.7917
260,1,90,3.93558,40.6139,44.4283,45.1785,40.7492,-36.2123,1.5151e-07,60.5141,60.5141
261,1,91,3.93558,40.6139,44.4355,40.6786,40.5,-37.8018,1.50072e-07,62.1035,62.1035
262,1,92,3.93558,40.6139,44.4427,36.1786,40.7492,-36.9208,1.50034e-07,61.2226,61.2226
263,1,93,3.93558,40.6139,44.4499,31.6786,41.488,-36.3937,1.53617e-07,60.6954,60.6954
264,1,94,3.93558,40.6139,44.4571,27.1786,42.6907,-37.8827,1.56637e-07,62.1845,62.1845
265,1,95,3.93558,40.6139,44.4643,22.6786,44.3199,-37.7458,1.61391e-07,62.0476,62.0476
266,1,96,3.93558,40.6139,44.4715,18.1786,46.3303,-40.6028,1.67281e-07,64.9046,64.9046
267,1,97,3.93558,40.6139,44.4787,13.6786,48.6749,-40.9093,1.70485e-07,65.2111,65.2111
268,1,98,3.93558,40.6139,44.4858,9.17859,51.3079,-40.9361,1.78632e-07,65.2379,65.2379
269,1,99,3.93558,40.6139,44.493,4.6786,54.1872,-43.6354,1.87779e-07,67.9372,67.9372
270,1,100,3.93558,40.6139,48.9283,45.1857,45.2244,-37.7096,1.6561e-07,62.0114,62.0114
271,1,101,3.93558,40.6139,48.9355,40.6857,45,-38.4532,1.64714e-07,62.755,62.755
272,1,102,3.93558,40.6139,48.9427,36.1857,45.2244,-41.5969,1.6494e-07,65.8987,65.8987
273,1,103,3.93558,40.6139,48.9499,31.6858,45.8912,-36.3929,1.6776e-07,60.6947,60.6947
274,1,104,3.93558,40.6139,48.9571,27.1858,46.9814,-44.5518,1.68089e-07,68.8535,68.8535
275,1,105,3.93558,40.6139,48.9643,22.6858,48.4665,-38.4355,1.74674e-07,62.7372,62.7372
276,1,106,3.93558,40.6139,48.9715,18.1858,50.3115,-40.079,1.80036e-07,64.3808,64.3808
277,1,107,3.93558,40.6139,48.9787,13.6858,52.4786,-41.7853,1.83863e-07,66.087,66.087
278,1,108,3.93558,40.6139,48.9858,9.18578,54.9295,-40.8845,1.90382e-07,65.1863,65.1863
279,1,109,3.93558,40.6139,48.993,4.68578,57.6281,-41.5148,2.03765e-07,65.8166,65.8166
280,1,110,3.93558,40.6139,53.4283,45.1929,49.7041,-44.9876,1.79223e-07,69.2893,69.2893
281,1,111,3.93558,40.6139,53.4355,40.6929,49.5,-39.3921,1.78633e-07,63.6939,63.6939
282,1,112,3.93558,40.6139,53.4427,36.1929,49.7041,-38.8806,1.79036e-07,63.1824,63.1824
283,1,113,3.93558,40.6139,53.4499,31.6929,50.3115,-37.7553,1.8061e-07,62.0571,62.0571
284,1,114,3.93558,40.6139,53.4571,27.1929,51.3079,-39.0991,1.8349e-07,63.4009,63.4009
285,1,115,3.93558,40.6139,53.4643,22.693,52.6712,-38.371,1.87895e-07,62.6727,62.6727
286,1,116,3.93558,40.6139,53.4715,18.193,54.3737,-43.5486,1.90899e-07,67.8503,67.8503
287,1,117,3.93558,40.6139,53.4786,13.693,56.3848,-42.9494,1.96225e-07,67.2511,67.2511
288,1,118,3.93558,40.6139,53.4858,9.19297,58.6728,-40.058,2.02401e-07,64.3598,64.3598
289,1,119,3.93558,40.6139,53.493,4.69297,61.2066,-43.2892,2.15789e-07,67.591,67.591
290,1,120,3.93558,40.6139,57.9283,45.2001,54.1872,-37.9093,1.92014e-07,62.2111,62.2111
291,1,121,3.93558,40.6139,57.9355,40.7001,54,-39.4451,1.89546e-07,63.7469,63.7469
292,1,122,3.93558,40.6139,57.9427,36.2001,54.1872,-40.8763,1.92377e-07,65.1781,65.1781
293,1,123,3.93558,40.6139,57.9499,31.7001,54.7449,-42.3333,1.93936e-07,66.6351,66.6351
294,1,124,3.93558,40.6139,57.9571,27.2001,55.6619,-38.8114,1.96578e-07,63.1131,63.1131
295,1,125,3.93558,40.6139,57.9643,22.7001,56.921,-43.3932,2.00059e-07,67.695,67.695
296,1,126,3.93558,40.6139,57.9715,18.2001,58.5,-44.6935,2.04028e-07,68.9953,68.9953
297,1,127,3.93558,40.6139,57.9786,13.7001,60.3738,-42.193,2.09265e-07,66.4948,66.4948
298,1,128,3.93558,40.6139,57.9858,9.20015,62.516,-43.7638,2.15183e-07,68.0656,68.0656
299,1,129,3.93558,40.6139,57.993,4.70016,64.8999,-44.6038,2.27562e-07,68.9055,68.9055
300,1,130,3.93558,40.6139,62.4283,45.2073,58.6728,-46.2523,2.13265e-07,70.5541,70.5541
301,1,131,3.93558,40.6139,62.4355,40.7073,58.5,-42.9272,2.13503e-07,67.229,67.229
302,1,132,3.93558,40.6139,62.4427,36.2073,58.6728,-42.966,2.13896e-07,67.2677,67.2677
303,1,133,3.93558,40.6139,62.4499,31.7073,59.1883,-44.1104,2.12803e-07,68.4121,68.4121
304,1,134,3.93558,40.6139,62.4571,27.2073,60.0375,-55.1326,3.10434e-07,79.4344,79.4344
305,1,135,3.93558,40.6139,62.4643,22.7073,61.2066,-50.188,3.06223e-07,74.4898,74.4898
306,1,136,3.93558,40.6139,62.4714,18.2073,62.6777,-38.9066,2.17552e-07,63.2084,63.2084
307,1,137,3.93558,40.6139,62.4786,13.7073,64.4302,-47.1729,2.22572e-07,71.4747,71.4747
308,1,138,3.93558,40.6139,62.4858,9.20734,66.4417,-44.1506,2.33354e-07,68.4523,68.4523
309,1,139,3.93558,40.6139,62.493,4.70735,68.6895,-43.4695,2.39605e-07,67.7713,67.7713
310,1,140,3.93558,40.6139,66.9283,45.2145,63.1605,-40.0357,2.26898e-07,64.3375,64.3375
311,1,141,3.93558,40.6139,66.9355,40.7145,63,-49.7899,2.27184e-07,74.0917,74.0917
312,1,142,3.93558,40.6139,66.9427,36.2145,63.1605,-41.7582,2.25003e-07,66.06,66.06
313,1,143,3.93558,40.6139,66.9499,31.7145,63.6396,-42.0716,2.25525e-07,66.3734,66.3734
314,1,144,3.93558,40.6139,66.9571,27.2145,64.4302,-49.3194,3.02944e-07,73.6211,73.6211
315,1,145,3.93558,40.6139,66.9643,22.7145,65.521,-75.6224,3.13204e-07,99.9241,99.9241
316,1,146,3.93558,40.6139,66.9714,18.2145,66.8973,-47.8158,2.30848e-07,72.1176,72.1176
317,1,147,3.93558,40.6139,66.9786,13.7145,68.542,-51.8786,2.35876e-07,76.1803,76.1803
318,1,148,3.93558,40.6139,66.9858,9.21453,70.4361,-43.1167,2.45546e-07,67.4185,67.4185
319,1,149,3.93558,40.6139,66.993,4.71454,72.5603,-46.8069,2.51012e-07,71.1086,71.1086
320,1,150,3.93558,40.6139,71.4283,45.2217,67.6498,-45.8653,2.4036e-07,70.1671,70.1671
321,1,151,3.93558,40.6139,71.4355,40.7217,67.5,-47.6935,2.37615e-07,71.9953,71.9953
322,1,152,3.93558,40.6139,71.4427,36.2217,67.6498,-45.9484,2.38193e-07,70.2502,70.2502
323,1,153,3.93558,40.6139,71.4499,31.7217,68.0974,-47.5667,2.4076e-07,71.8685,71.8685
324,1,154,3.93558,40.6139,71.4571,27.2217,68.8368,-52.0901,2.96184e-07,76.3918,76.3918
325,1,155,3.93558,40.6139,71.4642,22.7217,69.8588,-64.6145,3.17326e-07,88.9163,88.9163
326,1,156,3.93558,40.6139,71.4714,18.2217,71.1512,-43.8629,2.45034e-07,68.1647,68.1647
327,1,157,3.93558,40.6139,71.4786,13.7217,72.6997,-41.7393,2.49956e-07,66.0411,66.0411
328,1,158,3.93558,40.6139,71.4858,9.22172,74.4883,-46.3701,2.57893e-07,70.6719,70.6719
329,1,159,3.93558,40.6139,71.493,4.72172,76.5,-47.1696,2.62816e-07,71.4714,71.4714
330,1,160,3.93558,40.6139,75.9283,45.2289,72.1405,-47.1558,2.50532e-07,71.4576,71.4576
331,1,161,3.93558,40.6139,75.9355,40.7289,72,-49.2409,2.50773e-07,73.5426,73.5426
332,1,162,3.93558,40.6139,75.9427,36.2289,72.1405,-43.3998,2.52959e-07,67.7016,67.7016
333,1,163,3.93558,40.6139,75.9499,31.7289,72.5603,-49.086,2.53626e-07,73.3877,73.3877
334,1,164,3.93558,40.6139,75.9571,27.2289,73.2547,-55.6213,2.92836e-07,79.9231,79.9231
335,1,165,3.93558,40.6139,75.9642,22.7289,74.2159,-55.2484,3.15815e-07,79.5502,79.5502
336,1,166,3.93558,40.6139,75.9714,18.2289,75.4337,-66.9198,3.35766e-07,91.2216,91.2216
337,1,167,3.93558,40.6139,75.9786,13.7289,76.896,-45.5936,2.65018e-07,69.8953,69.8953
338,1,168,3.93558,40.6139,75.9858,9.22891,78.5891,-44.7087,2.69205e-07,69.0105,69.0105
339,1,169,3.93558,40.6139,75.993,4.72891,80.4984,-44.0829,2.75086e-07,68.3847,68.3847
340,2,0,3.94277,36.1139,3.9284,45.1139,9,-24.9246,3.37348e-08,49.2264,49.2264
341,2,1,3.94277,36.1139,3.93558,40.6139,4.5,-21.1186,1.63796e-08,45.4204,45.4204
342,2,2,3.94277,36.1139,3.94277,36.1139,0,-38.6683,4.40509e-08,62.9701,62.9701
343,2,3,3.94277,36.1139,3.94996,31.6139,4.5,-21.4096,1.64088e-08,45.7113,45.7113
344,2,4,3.94277,36.1139,3.95715,27.1139,9,-24.7466,3.38752e-08,49.0483,49.0483
345,2,5,3.94277,36.1139,3.96433,22.6139,13.5,-28.6749,5.21192e-08,52.9767,52.9767
346,2,6,3.94277,36.1139,3.97152,18.1139,18,-29.6325,7.03546e-08,53.9343,53.9343
347,2,7,3.94277,36.1139,3.97871,13.6139,22.5,-32.4499,8.70764e-08,56.7517,56.7517
348,2,8,3.94277,36.1139,3.9859,9.1139,27,-32.6282,1.02481e-07,56.9299,56.9299
349,2,9,3.94277,36.1139,3.99309,4.61391,31.5,-33.9498,1.16416e-07,58.2516,58.2516
350,2,10,3.94277,36.1139,8.42839,45.121,10.0623,-27.9988,3.79511e-08,52.3006,52.3006
351,2,11,3.94277,36.1139,8.43558,40.621,6.36396,-21.712,2.36249e-08,46.0138,46.0138
352,2,12,3.94277,36.1139,8.44277,36.1211,4.5,-21.2083,1.63051e-08,45.51,45.51
353,2,13,3.94277,36.1139,8.44995,31.6211,6.36396,-22.2529,2.36198e-08,46.5547,46.5547
354,2,14,3.94277,36.1139,8.45714,27.1211,10.0623,-28.1819,3.80256e-08,52.4836,52.4836
355,2,15,3.94277,36.1139,8.46433,22.6211,14.2302,-30.692,5.42863e-08,54.9937,54.9937
356,2,16,3.94277,36.1139,8.47152,18.1211,18.554,-31.8954,7.12269e-08,56.1971,56.1971
357,2,17,3.94277,36.1139,8.4787,13.6211,22.9456,-34.2288,8.79125e-08,58.5306,58.5306
358,2,18,3.94277,36.1139,8.48589,9.12109,27.3724,-39.934,1.0334e-07,64.2358,64.2358
359,2,19,3.94277,36.1139,8.49308,4.62109,31.8198,-43.7501,1.18232e-07,68.0519,68.0519
360,2,20,3.94277,36.1139,12.9284,45.1282,12.7279,-32.5892,4.83113e-08,56.8909,56.8909
361,2,21,3.94277,36.1139,12.9356,40.6282,10.0623,-27.4767,3.80895e-08,51.7785,51.7785
362,2,22,3.94277,36.1139,12.9428,36.1282,9,-29.7716,3.36771e-08,54.0733,54.0733
363,2,23,3.94277,36.1139,12.9499,31.6282,10.0623,-28.0195,3.8069e-08,52.3213,52.3213
364,2,24,3.94277,36.1139,12.9571,27.1283,12.7279,-32.2443,4.83542e-08,56.5461,56.5461
365,2,25,3.94277,36.1139,12.9643,22.6283,16.225,-32.7556,6.14861e-08,57.0574,57.0574
366,2,26,3.94277,36.1139,12.9715,18.1283,20.1246,-36.9381,7.62574e-08,61.2399,61.2399
367,2,27,3.94277,36.1139,12.9787,13.6283,24.2332,-33.359,9.13031e-08,57.6608,57.6608
368,2,28,3.94277,36.1139,12.9859,9.12828,28.4605,-37.9472,1.06528e-07,62.2489,62.2489
369,2,29,3.94277,36.1139,12.9931,4.62828,32.7605,-36.3263,1.20756e-07,60.6281,60.6281
370,2,30,3.94277,36.1139,17.4284,45.1354,16.225,-30.0437,6.15939e-08,54.3455,54.3455
371,2,31,3.94277,36.1139,17.4356,40.6354,14.2303,-31.7677,5.40663e-08,56.0695,56.0695
372,2,32,3.94277,36.1139,17.4428,36.1354,13.5,-32.7778,5.06658e-08,57.0796,57.0796
373,2,33,3.94277,36.1139,17.4499,31.6354,14.2303,-30.262,5.40647e-08,54.5638,54.5638
374,2,34,3.94277,36.1139,17.4571,27.1354,16.225,-30.139,6.1183e-08,54.4407,54.4407
375,2,35,3.94277,36.1139,17.4643,22.6354,19.0919,-33.7132,7.1666e-08,58.0149,58.0149
376,2,36,3.94277,36.1139,17.4715,18.1355,22.5,-38.3621,8.4659e-08,62.6639,62.6639
377,2,37,3.94277,36.1139,17.4787,13.6355,26.2393,-37.3989,9.79511e-08,61.7006,61.7006
378,2,38,3.94277,36.1139,17.4859,9.13546,30.1869,-41.0289,1.11389e-07,65.3307,65.3307
379,2,39,3.94277,36.1139,17.4931,4.63547,34.271,-38.2291,1.24784e-07,62.5308,62.5308
380,2,40,3.94277,36.1139,21.9284,45.1426,20.1246,-35.4042,7.45697e-08,59.706,59.706
381,2,41,3.94277,36.1139,21.9356,40.6426,18.554,-33.1678,6.90398e-08,57.4696,57.4696
382,2,42,3.94277,36.1139,21.9427,36.1426,18,-35.3767,6.70819e-08,59.6784,59.6784
383,2,43,3.94277,36.1139,21.9499,31.6426,18.554,-32.7222,7.20952e-08,57.024,57.024
384,2,44,3.94277,36.1139,21.9571,27.1426,20.1246,-36.0041,7.59784e-08,60.3058,60.3058
385,2,45,3.94277,36.1139,21.9643,22.6426,22.5,-35.2078,8.43337e-08,59.5095,59.5095
386,2,46,3.94277,36.1139,21.9715,18.1426,25.4558,-37.3138,9.39024e-08,61.6156,61.6156
387,2,47,3.94277,36.1139,21.9787,13.6426,28.8141,-45.3308,1.06518e-07,69.6325,69.6325
388,2,48,3.94277,36.1139,21.9859,9.14265,32.45,-45.7524,1.18359e-07,70.0542,70.0542
389,2,49,3.94277,36.1139,21.9931,4.64266,36.2802,-35.1707,1.30665e-07,59.4725,59.4725
390,2,50,3.94277,36.1139,26.4284,45.1498,24.2332,-36.1128,9.14811e-08,60.4145,60.4145
391,2,51,3.94277,36.1139,26.4356,40.6498,22.9456,-39.7313,8.65862e-08,64.0331,64.0331
392,2,52,3.94277,36.1139,26.4427,36.1498,22.5,-38.4078,8.41946e-08,62.7096,62.7096
393,2,53,3.94277,36.1139,26.4499,31.6498,22.9456,-33.0022,8.87245e-08,57.304,57.304
394,2,54,3.94277,36.1139,26.4571,27.1498,24.2332,-37.5853,9.09555e-08,61.887,61.887
395,2,55,3.94277,36.1139,26.4643,22.6498,26.2393,-40.7755,9.79139e-08,65.0772,65.0772
396,2,56,3.94277,36.1139,26.4715,18.1498,28.8141,-34.5645,1.06586e-07,58.8663,58.8663
397,2,57,3.94277,36.1139,26.4787,13.6498,31.8198,-42.8296,1.1553e-07,67.1313,67.1313
398,2,58,3.94277,36.1139,26.4859,9.14984,35.1461,-44.3997,1.26873e-07,68.7015,68.7015
399,2,59,3.94277,36.1139,26.4931,4.64985,38.7105,-36.8791,1.37982e-07,61.1809,61.1809
400,2,60,3.94277,36.1139,30.9284,45.157,28.4605,-40.6909,1.07383e-07,64.9927,64.9927
401,2,61,3.94277,36.1139,30.9355,40.657,27.3724,-41.1364,1.02979e-07,65.4382,65.4382
402,2,62,3.94277,36.1139,30.9427,36.157,27,-42.2083,1.01412e-07,66.5101,66.5101
403,2,63,3.94277,36.1139,30.9499,31.657,27.3724,-36.4029,1.04804e-07,60.7047,60.7047
404,2,64,3.94277,36.1139,30.9571,27.157,28.4605,-46.3281,1.05635e-07,70.6298,70.6298
405,2,65,3.94277,36.1139,30.9643,22.657,30.1869,-42.2356,1.11469e-07,66.5373,66.5373
406,2,66,3.94277,36.1139,30.9715,18.157,32.45,-35.6235,1.18996e-07,59.9252,59.9252
407,2,67,3.94277,36.1139,30.9787,13.657,35.1461,-37.5077,1.27461e-07,61.8094,61.8094
408,2,68,3.94277,36.1139,30.9859,9.15703,38.1838,-37.2439,1.36107e-07,61.5456,61.5456
409,2,69,3.94277,36.1139,30.9931,4.65703,41.488,-35.8519,1.46677e-07,60.1537,60.1537
410,2,70,3.94277,36.1139,35.4284,45.1642,32.7605,-41.4511,1.23119e-07,65.7528,65.7528
411,2,71,3.94277,36.1139,35.4355,40.6642,31.8198,-43.1975,1.18942e-07,67.4993,67.4993
412,2,72,3.94277,36.1139,35.4427,36.1642,31.5,-44.4443,1.17489e-07,68.7461,68.7461
413,2,73,3.94277,36.1139,35.4499,31.6642,31.8198,-38.5472,1.19513e-07,62.849,62.849
414,2,74,3.94277,36.1139,35.4571,27.1642,32.7605,-51.6142,1.19656e-07,75.916,75.916
415,2,75,3.94277,36.1139,35.4643,22.6642,34.271,-44.1908,1.24594e-07,68.4926,68.4926
416,2,76,3.94277,36.1139,35.4715,18.1642,36.2802,-42.3562,1.31536e-07,66.6579,66.6579
417,2,77,3.94277,36.1139,35.4787,13.6642,38.7105,-41.0084,1.38774e-07,65.3102,65.3102
418,2,78,3.94277,36.1139,35.4859,9.16422,41.488,-34.9331,1.47145e-07,59.2348,59.2348
419,2,79,3.94277,36.1139,35.493,4.66422,44.5477,-39.2927,1.55947e-07,63.5945,63.5945
420,2,80,3.94277,36.1139,39.9284,45.1714,37.108,-34.7765,1.38666e-07,59.0783,59.0783
421,2,81,3.94277,36.1139,39.9355,40.6714,36.2802,-38.8401,1.34687e-07,63.1419,63.1419
422,2,82,3.94277,36.1139,39.9427,36.1714,36,-45.2863,1.33124e-07,69.588,69.588
423,2,83,3.94277,36.1139,39.9499,31.6714,36.2802,-39.7166,1.3253e-07,64.0184,64.0184
424,2,84,3.94277,36.1139,39.9571,27.1714,37.108,-39.4093,1.32247e-07,63.7111,63.7111
425,2,85,3.94277,36.1139,39.9643,22.6714,38.448,-39.0919,1.36705e-07,63.3936,63.3936
426,2,86,3.94277,36.1139,39.9715,18.1714,40.2492,-35.2544,1.43045e-07,59.5562,59.5562
427,2,87,3.94277,36.1139,39.9787,13.6714,42.4529,-37.5444,1.49701e-07,61.8461,61.8461
428,2,88,3.94277,36.1139,39.9859,9.1714,45,-34.6084,1.5788e-07,58.9101,58.9101
429,2,89,3.94277,36.1139,39.993,4.67141,47.8357,-34.4527,1.66538e-07,58.7545,58.7545
430,2,90,3.94277,36.1139,44.4283,45.1785,41.488,-36.5581,1.53442e-07,60.8599,60.8599
431,2,91,3.94277,36.1139,44.4355,40.6786,40.7492,-37.659,1.4992e-07,61.9607,61.9607
432,2,92,3.94277,36.1139,44.4427,36.1786,40.5,-42.0124,1.48405e-07,66.3141,66.3141
433,2,93,3.94277,36.1139,44.4499,31.6786,40.7492,-39.1544,1.49825e-07,63.4562,63.4562
434,2,94,3.94277,36.1139,44.4571,27.1786,41.488,-36.6453,1.52273e-07,60.9471,60.9471
435,2,95,3.94277,36.1139,44.4643,22.6786,42.6907,-38.5926,1.55882e-07,62.8944,62.8944
436,2,96,3.94277,36.1139,44.4715,18.1786,44.3199,-38.6523,1.61042e-07,62.9541,62.9541
437,2,97,3.94277,36.1139,44.4787,13.6786,46.3303,-38.4166,1.63177e-07,62.7184,62.7184
438,2,98,3.94277,36.1139,44.4858,9.17859,48.6749,-39.3339,1.71459e-07,63.6357,63.6357
439,2,99,3.94277,36.1139,44.493,4.6786,51.3079,-47.4714,1.84952e-07,71.7732,71.7732
440,2,100,3.94277,36.1139,48.9283,45.1857,45.8912,-34.8338,1.6764e-07,59.1355,59.1355
441,2,101,3.94277,36.1139,48.9355,40.6857,45.2244,-43.0661,1.64633e-07,67.3679,67.3679
442,2,102,3.94277,36.1139,48.9427,36.1857,45,-39.7247,1.6281e-07,64.0264,64.0264
443,2,103,3.94277,36.1139,48.9499,31.6858,45.2244,-39.8233,1.64034e-07,64.125,64.125
444,2,104,3.94277,36.1139,48.9571,27.1858,45.8912,-37.8328,1.66566e-07,62.1345,62.1345
445,2,105,3.94277,36.1139,48.9643,22.6858,46.9814,-45.3413,1.6976e-07,69.643,69.643
446,2,106,3.94277,36.1139,48.9715,18.1858,48.4665,-37.4237,1.71084e-07,61.7254,61.7254
447,2,107,3.94277,36.1139,48.9787,13.6858,50.3115,-39.6555,1.76337e-07,63.9573,63.9573
448,2,108,3.94277,36.1139,48.9858,9.18578,52.4786,-43.2118,1.887e-07,67.5135,67.5135
449,2,109,3.94277,36.1139,48.993,4.68578,54.9295,-40.8787,1.9737e-07,65.1805,65.1805
450,2,110,3.94277,36.1139,53.4283,45.1929,50.3115,-35.1979,1.80966e-07,59.4997,59.4997
451,2,111,3.94277,36.1139,53.4355,40.6929,49.7041,-38.7423,1.78529e-07,63.0441,63.0441
452,2,112,3.94277,36.1139,53.4427,36.1929,49.5,-45.8147,1.77481e-07,70.1165,70.1165
453,2,113,3.94277,36.1139,53.4499,31.6929,49.7041,-44.7168,1.78234e-07,69.0185,69.0185
454,2,114,3.94277,36.1139,53.4571,27.1929,50.3115,-40.2452,1.8012e-07,64.547,64.547
455,2,115,3.94277,36.1139,53.4643,22.693,51.3079,-38.609,1.83123e-07,62.9107,62.9107
456,2,116,3.94277,36.1139,53.4715,18.193,52.6712,-39.5831,1.85009e-07,63.8848,63.8848
457,2,117,3.94277,36.1139,53.4786,13.693,54.3737,-44.0918,1.9049e-07,68.3935,68.3935
458,2,118,3.94277,36.1139,53.4858,9.19297,56.3848,-41.1917,2.01183e-07,65.4935,65.4935
459,2,119,3.94277,36.1139,53.493,4.69297,58.6728,-40.1351,2.08514e-07,64.4369,64.4369
460,2,120,3.94277,36.1139,57.9283,45.2001,54.7449,-44.9103,1.94201e-07,69.2121,69.2121
461,2,121,3.94277,36.1139,57.9355,40.7001,54.1872,-42.2337,1.9198e-07,66.5354,66.5354
462,2,122,3.94277,36.1139,57.9427,36.2001,54,-43.622,1.90831e-07,67.9237,67.9237
463,2,123,3.94277,36.1139,57.9499,31.7001,54.1872,-48.1221,1.9132e-07,72.4238,72.4238
464,2,124,3.94277,36.1139,57.9571,27.2001,54.7449,-39.8634,1.93079e-07,64.1652,64.1652
465,2,125,3.94277,36.1139,57.9643,22.7001,55.6619,-38.6884,1.95665e-07,62.9902,62.9902
466,2,126,3.94277,36.1139,57.9715,18.2001,56.921,-43.2085,1.9853e-07,67.5102,67.5102
467,2,127,3.94277,36.1139,57.9786,13.7001,58.5,-41.9518,2.03788e-07,66.2536,66.2536
468,2,128,3.94277,36.1139,57.9858,9.20015,60.3738,-39.9669,2.13861e-07,64.2686,64.2686
469,2,129,3.94277,36.1139,57.993,4.70016,62.516,-42.5478,2.21047e-07,66.8495,66.8495
470,2,130,3.94277,36.1139,62.4283,45.2073,59.1883,-39.8021,2.15583e-07,64.1038,64.1038
471,2,131,3.94277,36.1139,62.4355,40.7073,58.6728,-45.1546,2.13909e-07,69.4563,69.4563
472,2,132,3.94277,36.1139,62.4427,36.2073,58.5,-48.5689,2.1237e-07,72.8706,72.8706
473,2,133,3.94277,36.1139,62.4499,31.7073,58.6728,-48.5483,3.07663e-07,72.85,72.85
474,2,134,3.94277,36.1139,62.4571,27.2073,59.1883,-53.0077,2.96045e-07,77.3095,77.3095
475,2,135,3.94277,36.1139,62.4643,22.7073,60.0375,-58.8065,2.80101e-07,83.1083,83.1083
476,2,136,3.94277,36.1139,62.4714,18.2073,61.2066,-44.469,2.12571e-07,68.7708,68.7708
477,2,137,3.94277,36.1139,62.4786,13.7073,62.6777,-40.5249,2.18004e-07,64.8267,64.8267
478,2,138,3.94277,36.1139,62.4858,9.20734,64.4302,-45.8311,2.26512e-07,70.1328,70.1328
479,2,139,3.94277,36.1139,62.493,4.70735,66.4417,-47.0279,2.33185e-07,71.3296,71.3296
480,2,140,3.94277,36.1139,66.9283,45.2145,63.6396,-42.4587,2.28864e-07,66.7605,66.7605
481,2,141,3.94277,36.1139,66.9355,40.7145,63.1605,-42.0867,2.27598e-07,66.3885,66.3885
482,2,142,3.94277,36.1139,66.9427,36.2145,63,-42.4294,2.25977e-07,66.7312,66.7312
483,2,143,3.94277,36.1139,66.9499,31.7145,63.1605,-50.5308,3.01464e-07,74.8325,74.8325
484,2,144,3.94277,36.1139,66.9571,27.2145,63.6396,-57.3107,3.02614e-07,81.6124,81.6124
485,2,145,3.94277,36.1139,66.9643,22.7145,64.4302,-65.4838,2.92629e-07,89.7856,89.7856
486,2,146,3.94277,36.1139,66.9714,18.2145,65.521,-43.8925,2.26277e-07,68.1943,68.1943
487,2,147,3.94277,36.1139,66.9786,13.7145,66.8973,-48.8511,2.35365e-07,73.1529,73.1529
488,2,148,3.94277,36.1139,66.9858,9.21453,68.542,-44.7709,2.39282e-07,69.0727,69.0727
489,2,149,3.94277,36.1139,66.993,4.71454,70.4361,-44.9786,2.45226e-07,69.2804,69.2804
490,2,150,3.94277,36.1139,71.4283,45.2217,68.0974,-42.3354,2.41827e-07,66.6372,66.6372
491,2,151,3.94277,36.1139,71.4355,40.7217,67.6498,-46.08,2.40574e-07,70.3818,70.3818
492,2,152,3.94277,36.1139,71.4427,36.2217,67.5,-54.0373,2.39216e-07,78.3391,78.3391
493,2,153,3.94277,36.1139,71.4499,31.7217,67.6498,-50.6667,2.96942e-07,74.9684,74.9684
494,2,154,3.94277,36.1139,71.4571,27.2217,68.0974,-58.9265,3.07457e-07,83.2282,83.2282
495,2,155,3.94277,36.1139,71.4642,22.7217,68.8368,-69.2243,3.04493e-07,93.5261,93.5261
496,2,156,3.94277,36.1139,71.4714,18.2217,69.8588,-48.7502,2.40211e-07,73.052,73.052
497,2,157,3.94277,36.1139,71.4786,13.7217,71.1512,-45.2098,2.4789e-07,69.5116,69.5116
498,2,158,3.94277,36.1139,71.4858,9.22172,72.6997,-44.0879,2.52494e-07,68.3897,68.3897
499,2,159,3.94277,36.1139,71.493,4.72172,74.4883,-52.3025,2.57095e-07,76.6042,76.6042
500,2,160,3.94277,36.1139,75.9283,45.2289,72.5603,-45.6559,2.54274e-07,69.9577,69.9577
501,2,161,3.94277,36.1139,75.9355,40.7289,72.1405,-45.0023,2.53278e-07,69.304,69.304
502,2,162,3.94277,36.1139,75.9427,36.2289,72,-66.0972,2.52022e-07,90.399,90.399
503,2,163,3.94277,36.1139,75.9499,31.7289,72.1405,-49.1755,2.91252e-07,73.4773,73.4773
504,2,164,3.94277,36.1139,75.9571,27.2289,72.5603,-51.7644,3.0731e-07,76.0662,76.0662
505,2,165,3.94277,36.1139,75.9642,22.7289,73.2547,-60.8402,3.07568e-07,85.142,85.142
506,2,166,3.94277,36.1139,75.9714,18.2289,74.2159,-45.1651,2.5381e-07,69.4668,69.4668
507,2,167,3.94277,36.1139,75.9786,13.7289,75.4337,-45.0054,2.59714e-07,69.3072,69.3072
508,2,168,3.94277,36.1139,75.9858,9.22891,76.896,-43.7469,2.64641e-07,68.0486,68.0486
509,2,169,3.94277,36.1139,75.993,4.72891,78.5891,-43.6124,2.69384e-07,67.9141,67.9141
510,3,0,3.94996,31.6139,3.9284,45.1139,13.5,-30.6674,5.16505e-08,54.9692,54.9692
511,3,1,3.94996,31.6139,3.93558,40.6139,9,-24.895,3.37933e-08,49.1968,49.1968
